"Country Name","Country Code","Indicator Name","Indicator Code","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Venezuela, RB","VEN","GOAL 12: Responsible Consumption and Production (5 year moving average)","SPI.D3.12.CNSP","0.5","0.5","0.5","0.5","0.5","0.5","0.333","0.333","0.333","0.333","0.333","0.5","0.5","0.5","0.5","0.5",
"Venezuela, RB","VEN","GOAL 13: Climate Action (5 year moving average)","SPI.D3.13.CLMT","","1","1","1","1","1","1","1","1","1","1","0.5","0.5","0.5","0.5","0.5",
"Venezuela, RB","VEN","GOAL 14: Life Below Water (5 year moving average)","SPI.D3.14.LFWT","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","GOAL 15: Life on Land (5 year moving average)","SPI.D3.15.LAND","1","1","1","1","1","1","1","1","0.889","0.889","0.889","0.889","0.889","0.889","0.889","0.889",
"Venezuela, RB","VEN","GOAL 16: Peace and Justice Strong Institutions (5 year moving average)","SPI.D3.16.INST","0.5","0.571","0.556","0.556","0.667","0.667","0.625","0.625","0.625","0.625","0.625","0.556","0.556","0.667","0.667","0.667",
"Venezuela, RB","VEN","GOAL 17: Partnerships to achieve the Goal (5 year moving average)","SPI.D3.17.PTNS","0.571","0.556","0.556","0.556","0.556","0.556","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.636","0.5","0.5",
"Venezuela, RB","VEN","GOAL 2: Zero Hunger (5 year moving average)","SPI.D3.2.HNGR","0.667","0.571","0.571","0.571","0.571","0.571","0.571","0.571","0.571","0.571","0.25","0.444","0.444","0.444","0.444","0.444",
"Venezuela, RB","VEN","GOAL 3: Good Health and Well-being (5 year moving average)","SPI.D3.3.HLTH","0.444","0.625","0.625","0.625","0.625","0.625","0.611","0.667","0.667","0.667","0.667","0.684","0.714","0.667","0.714","0.714",
"Venezuela, RB","VEN","GOAL 4: Quality Education (5 year moving average)","SPI.D3.4.EDUC","0.286","0.286","0.333","0.333","0.333","0.444","0.5","0.5","0.5","0.5","0.455","0.364","0.455","0.364","0.364","0.364",
"Venezuela, RB","VEN","GOAL 5: Gender Equality (5 year moving average)","SPI.D3.5.GEND","0.25","0.333","0.286","0.286","0.286","0.286","0.286","0.286","0.286","0.25","0.25","0.25","0.25","0.125","0.125","0.125",
"Venezuela, RB","VEN","GOAL 6: Clean Water and Sanitation (5 year moving average)","SPI.D3.6.WTRS","0.5","0.75","0.75","0.75","0.75","0.75","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.8","0.667","0.667",
"Venezuela, RB","VEN","GOAL 7: Affordable and Clean Energy (5 year moving average)","SPI.D3.7.ENRG","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",
"Venezuela, RB","VEN","GOAL 8: Decent Work and Economic Growth (5 year moving average)","SPI.D3.8.WORK","0.222","0.4","0.4","0.4","0.364","0.4","0.364","0.333","0.333","0.333","0.333","0.333","0.308","0.231","0.231","0.214",
"Venezuela, RB","VEN","GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)","SPI.D3.9.INDY","0.5","0.625","0.625","0.625","0.625","0.625","0.625","0.625","0.625","0.625","0.625","0.625","0.625","0.667","0.556","0.444",
"Venezuela, RB","VEN","Health/Demographic survey (Availability score over 10 years)","SPI.D4.1.7.HLTH","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.33","0.33","0.33","0","0","0","0","0","0",
"Venezuela, RB","VEN","Household Survey on income, etc  (Availability score over 10 years)","SPI.D4.1.4.HOUS","1","1","1","1","1","1","1","1","1","1","1","1","0.67","0.33","0.33","0.33",
"Venezuela, RB","VEN","Labor Admin (ILO) (5 year moving average)","SPI.D4.2.4.LBR","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Labor force participation rate by sex and age (%)","SPI.D1.5.LFP","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0",
"Venezuela, RB","VEN","Labor Force Survey (Availability score over 10 years)","SPI.D4.1.6.LABR","0","0.33","0.67","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Venezuela, RB","VEN","Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","SPI.D5.1.DILG","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","1","1","1","1",
"Venezuela, RB","VEN","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","0","0","0","0",
"Venezuela, RB","VEN","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","0.174","0.243","0.302","0.297","0.297",
"Venezuela, RB","VEN","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","40","40","40","40","40","40","60","50","40","40","40","60","60","60","46.6","46.6",
"Venezuela, RB","VEN","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","41.4333333333333","60.0666666666667","59.9","59.9",
"Venezuela, RB","VEN","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","62.60625","63.55625","63.55625","64.025","64.94375","61.34375","59.41875","58.725","58.5","56.2125","53.43125","55.55","55.85625","53.775","52.075",
"Venezuela, RB","VEN","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","43.9666666666667","39.9166666666667","39.9166666666667","35.75",
"Venezuela, RB","VEN","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","25","25","25","25",
"Venezuela, RB","VEN","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","1","1","1","1",
"Venezuela, RB","VEN","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.33","0.33",
"Venezuela, RB","VEN","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","0.068","0.033","0.308","0.332","0.332",
"Venezuela, RB","VEN","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","0.414","0.435","0.491","0.467","0.467",
"Venezuela, RB","VEN","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","0.389","0.458","0.369","0.345","0.345",
"Venezuela, RB","VEN","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","0","0.286","0.342","0.342","0.342",
"Venezuela, RB","VEN","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","0","0","0","0","0",
"Venezuela, RB","VEN","Safely Managed Drinking Water","SPI.D1.5.SAFE.MAN.WATER","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"Venezuela, RB","VEN","SDDS/e-GDDS subscription","SPI.D2.1.GDDS","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Venezuela, RB","VEN","Social Protection Admin (ASPIRE) (5 year moving average)","SPI.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","SPI Overall Score","SPI.INDEX","","","","","","","","","","","","","45.19","48.1679166666667","45.0383333333333","43.865",
"Venezuela, RB","VEN","System of national accounts in use","SPI.D5.2.1.SNAU","","","","","","","","","","","","","0.5","0.5","0.5","0.5",
"Venezuela, RB","VEN","Years of Agriculture census","RAW.D4.1.2.AGRI.CENSUS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Agriculture survey","RAW.D4.1.5.AGRI.SURVEYS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Business/establishment census","RAW.D4.1.3.BIZZ.CENSUS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Business/establishment survey","RAW.D4.1.8.BIZZ.SURVEYS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Health/Demographic survey","RAW.D4.1.7.HLTH.SURVEYS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Household Survey on income, etc","RAW.D4.1.4.HOUS.SURVEYS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Labor Force Survey","RAW.D4.1.6.LABR.SURVEYS","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Years of Population & Housing census","RAW.D4.1.1.POPU.CENSUS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for CRVS (WDI)","RAW.D4.2.3.CRVS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Education (UNESCO) on nationally-representative learning assessment","RAW.D4.2.2.EDU.NAS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Education (UNESCO) on out-of-school rate","RAW.D4.2.2.EDU.OOS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Education (UNESCO) on participation rate in organized learning","RAW.D4.2.2.EDU.ORGL","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Labor Admin (ILO) on employment office records","RAW.D4.2.4.LBR.EMPOFF","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Labor Admin (ILO) on insurance records","RAW.D4.2.4.LBR.INSUR","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Labor Admin (ILO) on labor inspectorate records","RAW.D4.2.4.LBR.INSP","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Labor Admin (ILO) on other administrative records","RAW.D4.2.4.LBR.OTHER","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Labor Admin (ILO) on records of employers' organizations","RAW.D4.2.4.LBR.EMPORG","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Labor Admin (ILO) on records of workers' organizations","RAW.D4.2.4.LBR.WRKORG","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Administrative Data for Social Protection Admin (ASPIRE)","RAW.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Agriculture census (Availability score over 20 years)","SPI.D4.1.2.AGRI","","","","","","","","","","","","","1","1","1","1",
"Vietnam","VNM","Agriculture survey (Availability score over 10 years)","SPI.D4.1.5.AGSVY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Vietnam","VNM","Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)","SPI.D1.5.POV","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)","SPI.D1.5.CHLD.MORT","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Business process","SPI.D5.2.10.GSBP","","","","","","","","","","","","","0","0","0","0",
"Vietnam","VNM","Business/establishment census (Availability score over 20 years)","SPI.D4.1.3.BIZZ","0","0","0","0","0","1","1","1","0","1","1","1","1","0","1","1",
"Vietnam","VNM","Business/establishment survey (Availability score over 10 years)","SPI.D4.1.8.BZSVY","0","0","0","0.33","0.67","1","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Central government accounting status","SPI.D5.2.7.CGOV","","","","","","","","","","","","","0","0","0","0",
"Vietnam","VNM","Classification of household consumption","SPI.D5.2.5.HOUS","","","","","","","","","","","","","0","1","1","1",
"Vietnam","VNM","Classification of national industry","SPI.D5.2.3.CNIN","","","","","","","","","","","","","1","1","1","1",
"Vietnam","VNM","Classification of status of employment","SPI.D5.2.6.EMPL","","","","","","","","","","","","","0","0","0","0",
"Vietnam","VNM","Compilation of government finance statistics","SPI.D5.2.8.FINA","","","","","","","","","","","","","0","0","0","0",
"Vietnam","VNM","Compilation of monetary and financial statistics","SPI.D5.2.9.MONY","","","","","","","","","","","","","0","0","0","0",
"Vietnam","VNM","CPI base year","SPI.D5.2.4.CPIBY","","","","","","","","","","","","0.5","0.5","0.5","0.5","0.5",
"Vietnam","VNM","CRVS (WDI)","SPI.D4.2.3.CRVS","","","","","","","","","","","","0","1","1","1","1",
"Vietnam","VNM","Dimension 1.5: Data use by international organizations","SPI.DIM1.5.INDEX","0.4","0.4","0.4","0.4","0.2","0.2","0.6","0.6","0.6","0.6","0.6","0.8","1","1","1","1",
"Vietnam","VNM","Dimension 2.1: Data Releases","SPI.DIM2.1.INDEX","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Vietnam","VNM","Dimension 2.2: Online access","SPI.DIM2.2.INDEX","","","","","","","","","","","","0.474","0.367","0.412","0.42","0.42",
"Vietnam","VNM","Dimension 2.4: Data services","SPI.DIM2.4.INDEX","","","","","","","","","","","","","1","1","1","1",
"Vietnam","VNM","Dimension 3.1: Social Statistics","SPI.DIM3.1.INDEX","0.443","0.4895","0.596166666666667","0.596166666666667","0.596166666666667","0.596166666666667","0.669166666666667","0.6785","0.7285","0.7195","0.730166666666667","0.644333333333333","0.649333333333333","0.650833333333333","0.656333333333333","0.5745",
"Vietnam","VNM","Dimension 3.2: Economic Statistics","SPI.DIM3.2.INDEX","0.353166666666667","0.507","0.507","0.540333333333333","0.534333333333333","0.534333333333333","0.501333333333333","0.530833333333333","0.536166666666667","0.557","0.570833333333333","0.484666666666667","0.518","0.525","0.558333333333333","0.564666666666667",
"Vietnam","VNM","Dimension 3.3: Environmental Statistics","SPI.DIM3.3.INDEX","","1","1","1","1","1","1","1","0.9445","0.9445","0.9445","0.4445","0.4445","0.4445","0.4445","0.4445",
"Vietnam","VNM","Dimension 3.4: Institutional Statistics","SPI.DIM3.4.INDEX","0.4","0.5","0.468","0.5235","0.5235","0.579","0.5625","0.5625","0.5625","0.5625","0.5625","0.5835","0.5835","0.606","0.5835","0.5435",
"Vietnam","VNM","Dimension 4.1: Censuses and Surveys - Censuses only","SPI.DIM4.1.CEN.INDEX","","","","","","","","","","","","","1","0.666666666666667","1","1",
"Vietnam","VNM","Dimension 4.1: Censuses and Surveys - Surveys only","SPI.DIM4.1.SVY.INDEX","0.534","0.534","0.534","0.666","0.734","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",
"Vietnam","VNM","Dimension 4.2: Administrative Data","SPI.DIM4.2.INDEX","","","","","","","","","","","","0","1","1","1","1",
"Vietnam","VNM","Dimension 4.3: Geospatial Data","SPI.DIM4.3.INDEX","","","","","","","","","","","","0.378","0.188","0.186","0.229","0.229",
"Vietnam","VNM","Dimension 5.1: Legislation and governance","SPI.DIM5.1.INDEX","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Dimension 5.2: Standards and Methods","SPI.DIM5.2.INDEX","","","","","","","","","","","","","0.25","0.35","0.35","0.35",
"Vietnam","VNM","Dimension 5.5: Finance","SPI.DIM5.5.INDEX","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Education (UNESCO) (5 year moving average)","SPI.D4.2.2.EDU","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","SPI.D5.5.DIFI","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Geospatial data available at 1st Admin Level","SPI.D4.3.GEO.first.admin.level","","","","","","","","","","","","0.378","0.188","0.186","0.229","0.229",
"Vietnam","VNM","GOAL 1: No Poverty (5 year moving average)","SPI.D3.1.POV","0.5","0.667","0.833","0.833","0.833","0.833","1","1","1","1","1","0.571","0.571","0.571","0.571","0.571",
"Vietnam","VNM","GOAL 10: Reduced Inequality (5 year moving average)","SPI.D3.10.NEQL","0.333","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.6","0.6",
"Vietnam","VNM","GOAL 11: Sustainable Cities and Communities (5 year moving average)","SPI.D3.11.CITY","0","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0","0.2","0.2","0.2","0.2",
"Vietnam","VNM","GOAL 12: Responsible Consumption and Production (5 year moving average)","SPI.D3.12.CNSP","0.5","0.5","0.5","0.5","0.5","0.5","0.333","0.333","0.333","0.333","0.333","0.5","0.5","0.5","0.5","0.5",
"Vietnam","VNM","GOAL 13: Climate Action (5 year moving average)","SPI.D3.13.CLMT","","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0",
"Vietnam","VNM","GOAL 14: Life Below Water (5 year moving average)","SPI.D3.14.LFWT","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GOAL 15: Life on Land (5 year moving average)","SPI.D3.15.LAND","1","1","1","1","1","1","1","1","0.889","0.889","0.889","0.889","0.889","0.889","0.889","0.889",
"Vietnam","VNM","GOAL 16: Peace and Justice Strong Institutions (5 year moving average)","SPI.D3.16.INST","0","0.286","0.222","0.333","0.333","0.444","0.5","0.5","0.5","0.5","0.625","0.667","0.667","0.667","0.667","0.444",
"Vietnam","VNM","GOAL 17: Partnerships to achieve the Goal (5 year moving average)","SPI.D3.17.PTNS","0.8","0.714","0.714","0.714","0.714","0.714","0.625","0.625","0.625","0.625","0.5","0.5","0.5","0.545","0.5","0.643",
"Vietnam","VNM","GOAL 2: Zero Hunger (5 year moving average)","SPI.D3.2.HNGR","0.714","0.625","0.75","0.75","0.75","0.75","0.875","0.875","0.875","0.875","0.778","0.8","0.8","0.9","0.9","0.8",
"Vietnam","VNM","GOAL 3: Good Health and Well-being (5 year moving average)","SPI.D3.3.HLTH","0.444","0.562","0.625","0.625","0.625","0.625","0.611","0.667","0.667","0.667","0.667","0.684","0.714","0.714","0.714","0.571",
"Vietnam","VNM","GOAL 4: Quality Education (5 year moving average)","SPI.D3.4.EDUC","0","0","0.333","0.333","0.333","0.333","0.3","0.3","0.6","0.6","0.636","0.636","0.636","0.545","0.545","0.455",
"Vietnam","VNM","GOAL 5: Gender Equality (5 year moving average)","SPI.D3.5.GEND","0.5","0.333","0.286","0.286","0.286","0.286","0.429","0.429","0.429","0.375","0.5","0.375","0.375","0.375","0.375","0.25",
"Vietnam","VNM","GOAL 6: Clean Water and Sanitation (5 year moving average)","SPI.D3.6.WTRS","0.5","0.75","0.75","0.75","0.75","0.75","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.833","0.8",
"Vietnam","VNM","GOAL 7: Affordable and Clean Energy (5 year moving average)","SPI.D3.7.ENRG","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8",
"Vietnam","VNM","GOAL 8: Decent Work and Economic Growth (5 year moving average)","SPI.D3.8.WORK","0.111","0.2","0.2","0.4","0.364","0.364","0.333","0.385","0.417","0.417","0.5","0.583","0.583","0.583","0.583","0.538",
"Vietnam","VNM","GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)","SPI.D3.9.INDY","0.375","0.375","0.375","0.375","0.375","0.375","0.375","0.5","0.5","0.625","0.625","0.625","0.625","0.667","0.667","0.75",
"Vietnam","VNM","Health/Demographic survey (Availability score over 10 years)","SPI.D4.1.7.HLTH","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Household Survey on income, etc  (Availability score over 10 years)","SPI.D4.1.4.HOUS","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Labor Admin (ILO) (5 year moving average)","SPI.D4.2.4.LBR","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Labor force participation rate by sex and age (%)","SPI.D1.5.LFP","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Labor Force Survey (Availability score over 10 years)","SPI.D4.1.6.LABR","0.67","0.67","0.67","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Vietnam","VNM","Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","SPI.D5.1.DILG","","","","","","","","","","","","","","","","",
"Vietnam","VNM","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","1","1","1","1",
"Vietnam","VNM","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Vietnam","VNM","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","0.5","0.5","0.5","0.5",
"Vietnam","VNM","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Vietnam","VNM","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","0.474","0.367","0.412","0.42","0.42",
"Vietnam","VNM","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","40","40","40","40","20","20","60","60","60","60","60","80","100","100","100","100",
"Vietnam","VNM","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","45.5666666666667","63.7333333333333","64","64",
"Vietnam","VNM","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","56.11875","59.71875","61.6625","61.4375","62.13125","63.425","64.88125","66.2625","66.70625","67.625","55.1875","56.625","57.225","58.4","55.06875",
"Vietnam","VNM","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","74.7","66.3166666666667","75.725","75.725",
"Vietnam","VNM","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","25","35","35","35",
"Vietnam","VNM","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","1","1","1","1",
"Vietnam","VNM","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",
"Vietnam","VNM","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","0.562","0.277","0.49","0.551","0.551",
"Vietnam","VNM","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","0.604","0.453","0.52","0.557","0.557",
"Vietnam","VNM","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","0.599","0.329","0.378","0.293","0.293",
"Vietnam","VNM","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","0.604","0.777","0.671","0.697","0.697",
"Vietnam","VNM","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","0","0","0","0","0",
